P101	P137	88453	107154	1
P101	P137-1	88453	107154	5
P101	P138	88453	163273	15
P101	P138-1	88453	163273	10
P101	P1399	88453	4973	1
P101	P140	88453	138216	68
P101	P1412	88453	660082	85
P101	P1416	88453	12701	1
P101	P1462-1	88453	2309	1
P101	P149	88453	54132	1
P101	P1535-1	88453	3105	1
P101	P1542-1	88453	2347	1
P101	P1557	88453	457	1
P101	P1576	88453	784	2
P101	P159	88453	188922	1
P101	P1640-1	88453	184	1
P101	P166	88453	734462	1
P101	P169-1	88453	1949	3
P101	P17	88453	9441109	3
P101	P170-1	88453	410872	8
P101	P172	88453	58617	3
P101	P1731	88453	316	1
P101	P175	88453	290349	1
P101	P175-1	88453	290349	1
P101	P178-1	88453	29717	4
P101	P1789-1	88453	26	1
P101	P180	88453	237814	4
P101	P1840-1	88453	188	1
P101	P1889	88453	293748	2
P101	P1889-1	88453	293748	3
P101	P19	88453	1965589	5
P101	P1923	88453	41494	1
P101	P199	88453	635	1
P101	P1995	88453	6936	4
P101	P1995-1	88453	6936	7
P101	P20	88453	755194	1
P101	P2079	88453	22092	1
P101	P21	88453	3872079	1
P101	P22	88453	129932	1
P101	P2283	88453	3610	3
P101	P2283-1	88453	3610	1
P101	P241	88453	60333	4
P101	P2416	88453	18495	23
P101	P2541	88453	4242	2
P101	P2578	88453	853	2
P101	P2578-1	88453	853	4
P101	P2579	88453	875	5
P101	P2579-1	88453	875	2
P101	P2650	88453	2175	63
P101	P27	88453	2980935	11
P101	P276	88453	928885	1
P101	P279	88453	1923983	4
P101	P279-1	88453	1923983	2
P101	P2868-1	88453	91401	1
P101	P287-1	88453	7787	1
P101	P30	88453	45797	2
P101	P3095-1	88453	807	9
P101	P3342-1	88453	775	1
P101	P361	88453	1361387	8
P101	P361-1	88453	1361387	2
P101	P366	88453	38922	2
P101	P366-1	88453	38922	1
P101	P37	88453	6234	3
P101	P371-1	88453	8562	1
P101	P39	88453	525809	11
P101	P3912	88453	3798	1
P101	P3931-1	88453	258	1
P101	P3938-1	88453	129	1
P101	P40-1	88453	173979	1
P101	P407	88453	1365002	1
P101	P410	88453	55167	1
P101	P413	88453	260930	2
P101	P452	88453	25964	22
P101	P463	88453	229446	6
P101	P485-1	88453	16483	4
P101	P488-1	88453	6787	2
P101	P50	88453	2628096	1
P101	P50-1	88453	2628096	1
P101	P509	88453	59567	1
P101	P512	88453	59158	1
P101	P527-1	88453	1134965	1
P101	P54	88453	1124886	1
P101	P551	88453	67218	1
P101	P607	88453	143950	1
P101	P611	88453	12413	6
P101	P61-1	88453	71625	18
P101	P641	88453	1000276	86
P101	P69	88453	866105	3
P101	P710-1	88453	104186	1
P101	P737	88453	8082	2
P101	P740	88453	28074	1
P101	P793	88453	56031	1
P101	P800	88453	41951	12
P101	P800-1	88453	41951	1
P101	P802-1	88453	13737	1
P101	P812	88453	341	6
P101	P828	88453	2714	1
P101	P828-1	88453	2714	1
P101	P921	88453	2663842	68
P101	P921-1	88453	2663842	1
P101	P937	88453	229743	3
P101	P97	88453	26249	1
P102-1	P1037	293340	3376	7
P102-1	P106-1	293340	4175571	2
P102-1	P108-1	293340	292109	36
P102-1	P112	293340	28457	600
P102-1	P112-1	293340	28457	7
P102-1	P1142-1	293340	10866	2
P102-1	P1268-1	293340	938	1
P102-1	P135-1	293340	43742	1
P102-1	P136-1	293340	725023	1
P102-1	P138	293340	163273	9
P102-1	P1387-1	293340	1362	1
P102-1	P1416-1	293340	12701	7
P102-1	P159	293340	188922	2
P102-1	P169	293340	1949	2
P102-1	P172-1	293340	58617	1
P102-1	P210	293340	69	28
P102-1	P210-1	293340	69	1
P102-1	P2388-1	293340	1866	1
P102-1	P241-1	293340	60333	1
P102-1	P2715-1	293340	82	1
P102-1	P3320	293340	665	7
P102-1	P3320-1	293340	665	1
P102-1	P3342	293340	775	4
P102-1	P361-1	293340	1361387	1
P102-1	P39-1	293340	525809	41
P102-1	P3975	293340	509	233
P102-1	P3975-1	293340	509	1
P102-1	P4100-1	293340	70	21
P102-1	P463	293340	229446	1
P102-1	P463-1	293340	229446	117
P102-1	P488	293340	6787	1366
P102-1	P488-1	293340	6787	2
P102-1	P527	293340	1134965	3
P102-1	P54-1	293340	1124886	1
P102-1	P551-1	293340	67218	1
P102-1	P6	293340	17960	1
P102-1	P69-1	293340	866105	2
P102-1	P945-1	293340	5188	3
P1026-1	P50	707	2628096	686
P1026-1	P800-1	707	41951	1
P1026	P50-1	707	2628096	686
P1026	P800	707	41951	1
P1027-1	P1028-1	5488	3379	4
P1027-1	P112-1	5488	28457	9
P1027-1	P1269-1	5488	41477	1
P1027-1	P127-1	5488	134431	2
P1027-1	P131-1	5488	5934249	5
P1027-1	P138-1	5488	163273	47
P1027-1	P1535-1	5488	3105	2
P1027-1	P166	5488	734462	6
P1027-1	P166-1	5488	734462	2
P1027-1	P170-1	5488	410872	17
P1027-1	P17-1	5488	9441109	32
P1027-1	P175-1	5488	290349	1
P1027-1	P1891-1	5488	5109	1
P1027-1	P199-1	5488	635	1
P1027-1	P2670	5488	12950	1
P1027-1	P272-1	5488	61476	2
P1027-1	P279-1	5488	1923983	6
P1027-1	P361-1	5488	1361387	5
P1027-1	P371-1	5488	8562	1
P1027-1	P4622	5488	17	1
P1027-1	P463-1	5488	229446	1
P1027-1	P488-1	5488	6787	1
P1027-1	P527	5488	1134965	17
P1027-1	P608	5488	6411	1
P1027-1	P664-1	5488	14119	66
P1027-1	P740-1	5488	28074	1
P1027-1	P793	5488	56031	1
P1027-1	P800	5488	41951	3
P1027-1	P802-1	5488	13737	1
P1027-1	P803	5488	1470	1
P1027-1	P859	5488	60539	1
P1027-1	P859-1	5488	60539	9
P1027	P1027-1	5488	5488	5
P1027	P1028	5488	3379	4
P1027	P112	5488	28457	9
P1027	P1269	5488	41477	1
P1027	P127	5488	134431	2
P1027	P131	5488	5934249	5
P1027	P138	5488	163273	47
P1027	P1535	5488	3105	2
P1027	P166	5488	734462	2
P1027	P166-1	5488	734462	6
P1027	P17	5488	9441109	32
P1027	P170	5488	410872	17
P1027	P175	5488	290349	1
P1027	P1891	5488	5109	1
P1027	P199	5488	635	1
P1027	P2670-1	5488	12950	1
P1027	P272	5488	61476	2
P1027	P279	5488	1923983	6
P1027	P361	5488	1361387	5
P1027	P371	5488	8562	1
P1027	P4622-1	5488	17	1
P1027	P463	5488	229446	1
P1027	P488	5488	6787	1
P1027	P527-1	5488	1134965	17
P1027	P608-1	5488	6411	1
P1027	P664	5488	14119	66
P1027	P740	5488	28074	1
P1027	P793-1	5488	56031	1
P1027	P800-1	5488	41951	3
P1027	P802	5488	13737	1
P1027	P803-1	5488	1470	1
P1027	P859	5488	60539	9
P1027	P859-1	5488	60539	1
P1028-1	P112-1	3379	28457	1
P1028-1	P119	3379	113056	2
P1028-1	P127-1	3379	134431	518
P1028-1	P131-1	3379	5934249	1
P1028-1	P1344	3379	340676	1
P1028-1	P138-1	3379	163273	14
P1028-1	P166	3379	734462	4
P1028-1	P170-1	3379	410872	142
P1028-1	P17-1	3379	9441109	2
P1028-1	P180-1	3379	237814	2
P1028-1	P195-1	3379	427298	77
P1028-1	P20	3379	755194	2
P1028-1	P276-1	3379	928885	2
P1028-1	P2868	3379	91401	1
P1028-1	P547-1	3379	3878	1
P1028-1	P608-1	3379	6411	2
P1028-1	P710-1	3379	104186	1
P1028-1	P793-1	3379	56031	1
P1028-1	P800	3379	41951	1
P1028-1	P88-1	3379	2263	2
P1028	P112	3379	28457	1
P1028	P119-1	3379	113056	2
P1028	P127	3379	134431	518
P1028	P131	3379	5934249	1
P1028	P1344-1	3379	340676	1
P1028	P138	3379	163273	14
P1028	P166-1	3379	734462	4
P1028	P17	3379	9441109	2
P1028	P170	3379	410872	142
P1028	P180	3379	237814	2
P1028	P195	3379	427298	77
P1028	P20-1	3379	755194	2
P1028	P276	3379	928885	2
P1028	P2868-1	3379	91401	1
P1028	P547	3379	3878	1
P1028	P608	3379	6411	2
P1028	P710	3379	104186	1
P1028	P793	3379	56031	1
P1028	P800-1	3379	41951	1
P1028	P88	3379	2263	2
P1029-1	P108	2350	292109	2
P1029-1	P127-1	2350	134431	2
P1029-1	P1416	2350	12701	5
P1029-1	P20	2350	755194	3
P1029-1	P287-1	2350	7787	1
P1029-1	P3015-1	2350	163	1
P1029-1	P3092-1	2350	5638	1
P1029-1	P3438	2350	682	1
P1029-1	P361	2350	1361387	1
P1029-1	P450	2350	1688	1688
P1029-1	P463	2350	229446	1
P1029-1	P4791-1	2350	441	57
P1029-1	P5096	2350	313	73
P1029-1	P54	2350	1124886	85
P1029-1	P57-1	2350	221674	1
P1029-1	P598	2350	6079	60
P1029-1	P634-1	2350	167	1
P1029-1	P710-1	2350	104186	1
P1029	P108-1	2350	292109	2
P1029	P127	2350	134431	2
P1029	P1416-1	2350	12701	5
P1029	P20-1	2350	755194	3
P1029	P287	2350	7787	1
P1029	P3015	2350	163	1
P1029	P3092	2350	5638	1
P1029	P3438-1	2350	682	1
P1029	P361-1	2350	1361387	1
P1029	P450-1	2350	1688	1688
P1029	P463-1	2350	229446	1
P1029	P4791	2350	441	57
P1029	P5096-1	2350	313	73
P1029	P54-1	2350	1124886	85
P1029	P57	2350	221674	1
P1029	P598-1	2350	6079	60
P1029	P634	2350	167	1
P1029	P710	2350	104186	1
P102	P1037-1	293340	3376	7
P102	P106	293340	4175571	2
P102	P108	293340	292109	36
P102	P112	293340	28457	7
P102	P112-1	293340	28457	600
P102	P1142	293340	10866	2
P102	P1268	293340	938	1
P102	P135	293340	43742	1
P102	P136	293340	725023	1
P102	P138-1	293340	163273	9
P102	P1387	293340	1362	1
P102	P1416	293340	12701	7
P102	P159-1	293340	188922	2
P102	P169-1	293340	1949	2
P102	P172	293340	58617	1
P102	P210	293340	69	1
P102	P210-1	293340	69	28
P102	P2388	293340	1866	1
P102	P241	293340	60333	1
P102	P2715	293340	82	1
P102	P3320	293340	665	1
P102	P3320-1	293340	665	7
P102	P3342-1	293340	775	4
P102	P361	293340	1361387	1
P102	P39	293340	525809	41
P102	P3975	293340	509	1
P102	P3975-1	293340	509	233
P102	P4100	293340	70	21
P102	P463	293340	229446	116
P102	P463-1	293340	229446	1
P102	P488	293340	6787	2
P102	P488-1	293340	6787	1361
P102	P527-1	293340	1134965	3
P102	P54	293340	1124886	1
P102	P551	293340	67218	1
P102	P6-1	293340	17960	1
P102	P69	293340	866105	2
P102	P945	293340	5188	3
P103-1	P106-1	75383	4175571	2
P103-1	P138	75383	163273	1
P103-1	P1412-1	75383	660082	69465
P103-1	P1535	75383	3105	2
P103-1	P172-1	75383	58617	2
P103-1	P1889	75383	293748	1
P103-1	P1889-1	75383	293748	1
P103-1	P19-1	75383	1965589	2
P103-1	P20-1	75383	755194	1
P103-1	P2341	75383	751	23
P103-1	P2596	75383	2966	1
P103-1	P27-1	75383	2980935	2
P103-1	P2936-1	75383	3128	6
P103-1	P361	75383	1361387	1
P103-1	P364-1	75383	211643	1
P103-1	P37-1	75383	6234	2
P103-1	P407-1	75383	1365002	1
P103-1	P937-1	75383	229743	1
P1035-1	P106-1	291	4175571	2
P1035-1	P166-1	291	734462	36
P1035-1	P1889-1	291	293748	1
P1035-1	P241-1	291	60333	2
P1035-1	P39-1	291	525809	13
P1035-1	P410-1	291	55167	1
P1035-1	P463-1	291	229446	6
P1035-1	P511-1	291	1905	1
P1035-1	P512-1	291	59158	1
P1035-1	P611-1	291	12413	3
P1035-1	P710	291	104186	1
P1035-1	P97-1	291	26249	2
P1035	P106	291	4175571	2
P1035	P166	291	734462	36
P1035	P1889	291	293748	1
P1035	P241	291	60333	2
P1035	P39	291	525809	13
P1035	P410	291	55167	1
P1035	P463	291	229446	6
P1035	P511	291	1905	1
P1035	P512	291	59158	1
P1035	P611	291	12413	3
P1035	P710-1	291	104186	1
P1035	P97	291	26249	2
P1037-1	P1066	3376	21110	1
P1037-1	P1066-1	3376	21110	1
P1037-1	P1075	3376	740	3
P1037-1	P1075-1	3376	740	3
P1037-1	P108	3376	292109	322
P1037-1	P108-1	3376	292109	9
P1037-1	P112	3376	28457	11
P1037-1	P112-1	3376	28457	140
P1037-1	P123-1	3376	114023	1
P1037-1	P1268	3376	938	2
P1037-1	P127	3376	134431	1
P1037-1	P127-1	3376	134431	17
P1037-1	P1308-1	3376	1696	1
P1037-1	P131-1	3376	5934249	1
P1037-1	P1344	3376	340676	6
P1037-1	P138-1	3376	163273	20
P1037-1	P1416	3376	12701	62
P1037-1	P169	3376	1949	3
P1037-1	P169-1	3376	1949	13
P1037-1	P170-1	3376	410872	3
P1037-1	P1830	3376	2412	9
P1037-1	P1830-1	3376	2412	1
P1037-1	P20	3376	755194	1
P1037-1	P20-1	3376	755194	1
P1037-1	P2388-1	3376	1866	2
P1037-1	P2389	3376	1812	8
P1037-1	P241	3376	60333	4
P1037-1	P264	3376	203523	2
P1037-1	P264-1	3376	203523	1
P1037-1	P279	3376	1923983	1
P1037-1	P286	3376	8397	2
P1037-1	P286-1	3376	8397	1
P1037-1	P3174-1	3376	338	1
P1037-1	P3300-1	3376	595	10
P1037-1	P3320-1	3376	665	9
P1037-1	P3342-1	3376	775	1
P1037-1	P355	3376	64391	1
P1037-1	P361	3376	1361387	22
P1037-1	P39	3376	525809	4
P1037-1	P3919	3376	2067	2
P1037-1	P3919-1	3376	2067	1
P1037-1	P452-1	3376	25964	1
P1037-1	P463	3376	229446	37
P1037-1	P463-1	3376	229446	3
P1037-1	P4791-1	3376	441	7
P1037-1	P488	3376	6787	4
P1037-1	P488-1	3376	6787	23
P1037-1	P50-1	3376	2628096	6
P1037-1	P527-1	3376	1134965	6
P1037-1	P54	3376	1124886	2
P1037-1	P553	3376	1006	1
P1037-1	P560	3376	28	1
P1037-1	P57	3376	221674	1
P1037-1	P57-1	3376	221674	3
P1037-1	P58-1	3376	129207	1
P1037-1	P598	3376	6079	17
P1037-1	P598-1	3376	6079	1
P1037-1	P69	3376	866105	11
P1037-1	P708	3376	51682	8
P1037-1	P710-1	3376	104186	3
P1037-1	P749-1	3376	73608	2
P1037-1	P767-1	3376	4861	2
P1037-1	P793	3376	56031	1
P1037-1	P800	3376	41951	6
P1037-1	P802-1	3376	13737	1
P1037-1	P84	3376	37124	1
P1037-1	P937	3376	229743	11
P1037-1	P98-1	3376	10387	3
P1037	P1037-1	3376	3376	25
P1037	P1066	3376	21110	1
P1037	P1066-1	3376	21110	1
P1037	P1075	3376	740	3
P1037	P1075-1	3376	740	3
P1037	P108	3376	292109	9
P1037	P108-1	3376	292109	322
P1037	P112	3376	28457	140
P1037	P112-1	3376	28457	11
P1037	P123	3376	114023	1
P1037	P1268-1	3376	938	2
P1037	P127	3376	134431	17
P1037	P127-1	3376	134431	1
P1037	P1308	3376	1696	1
P1037	P131	3376	5934249	1
P1037	P1344-1	3376	340676	6
P1037	P138	3376	163273	20
P1037	P1416-1	3376	12701	62
P1037	P169	3376	1949	13
P1037	P169-1	3376	1949	3
